,response,previous_response,contrast,previous_contrast,orientation,ID,predictor,Gl_Prob_State_ext,Gl_Prob_State_int,correct,prev_resp_congruent,contrast_congruent,Predicted_state
8240,0,-1,1,1,-1.0,21,0,0.9940249972806164,0.0059750027193353,0,1,0,1
8241,0,-1,-1,1,,21,0,0.986427767122666,0.0135722328773341,1,1,1,1
8242,0,-1,-1,0,,21,-1,0.9780144899684444,0.0219855100315925,1,1,1,1
8243,0,-1,1,0,2.0,21,-1,0.9684730172322108,0.0315269827677903,0,1,0,1
8244,0,-1,-1,1,,21,0,0.937137458076302,0.0628625419236578,1,1,1,1
8245,1,-1,1,0,2.0,21,-1,0.8999632258601207,0.1000367741398642,1,0,1,1
8246,1,1,2,1,10.0,21,2,0.8912989303903054,0.1087010696096698,1,1,1,1
8247,0,1,-1,2,,21,3,0.8828811750225143,0.1171188249775131,1,0,1,1
8248,1,-1,1,0,-2.0,21,-1,0.8684366897108032,0.131563310289144,1,0,1,1
8249,1,1,1,1,-2.0,21,2,0.8728654755105633,0.1271345244894272,1,1,1,1
8250,0,1,-1,1,,21,2,0.8916526520411397,0.10834734795888,1,0,1,1
8251,1,-1,2,0,-10.0,21,-1,0.903579463109832,0.0964205368902091,1,0,1,1
8252,0,1,1,2,-1.0,21,3,0.9152683757735304,0.0847316242265149,0,0,0,1
8253,0,-1,-1,1,,21,0,0.9068855738991948,0.0931144261007659,1,1,1,1
8254,0,-1,-1,0,,21,-1,0.8963086011954193,0.1036913988045875,1,1,1,1
8255,1,-1,1,0,-1.0,21,-1,0.8831450318558164,0.1168549681442224,1,0,1,1
8256,0,1,-1,1,,21,2,0.8878446932731013,0.1121553067268617,1,0,1,1
8257,0,-1,-1,0,,21,-1,0.8880016155102401,0.1119983844897804,1,1,1,1
8258,0,-1,-1,0,,21,-1,0.886293704450762,0.1137062955492279,1,1,1,1
8259,0,-1,1,0,1.0,21,-1,0.8826575933457712,0.117342406654223,0,1,0,1
8260,0,-1,-1,1,,21,0,0.8573748579634631,0.1426251420365874,1,1,1,1
8261,1,-1,2,0,-10.0,21,-1,0.8268314502699576,0.173168549730074,1,0,1,1
8262,0,1,1,2,0.0,21,3,0.7948518439635082,0.2051481560364786,0,0,0,1
8263,0,-1,1,1,-3.0,21,0,0.6390352866911219,0.3609647133089242,0,1,0,1
8264,1,-1,1,1,2.0,21,0,0.1594201480570569,0.8405798519428967,1,0,1,2
8265,1,1,-1,1,,21,2,0.0001842679497752,0.9998157320502056,0,1,0,2
8266,0,1,-1,0,,21,1,0.0017218020128778,0.9982781979871356,1,0,1,2
8267,1,-1,1,0,1.0,21,-1,0.0015429478905986,0.9984570521094208,1,0,1,2
8268,0,1,-1,1,,21,2,0.0024346888469679,0.997565311153061,1,0,1,2
8269,1,-1,1,0,3.0,21,-1,0.0015253938596127,0.9984746061404058,1,0,1,2
8270,1,1,2,1,10.0,21,2,0.0016791548078202,0.9983208451922094,1,1,1,2
8271,1,1,1,2,3.0,21,3,0.000787662305075,0.9992123376948804,1,1,1,2
8272,1,1,-1,1,,21,2,2.0568120375560435e-06,0.9999979431879188,0,1,0,2
8273,1,1,1,0,-2.0,21,1,0.0023976026274165,0.9976023973725902,1,1,1,2
8274,0,1,-1,1,,21,2,0.0066160095262977,0.9933839904736748,1,0,1,2
8275,1,-1,2,0,-10.0,21,-1,0.008150167240989,0.991849832758982,1,0,1,2
8276,1,1,1,2,-1.0,21,3,0.0084712397652308,0.9915287602347304,1,1,1,2
8277,1,1,1,1,-1.0,21,2,0.0109986218526413,0.9890013781473443,1,1,1,2
8278,1,1,1,1,1.0,21,2,0.0171255487757099,0.9828744512243056,1,1,1,2
8279,1,1,1,1,-1.0,21,2,0.03022952753811,0.96977047246186,1,1,1,2
8280,1,1,1,1,-1.0,21,2,0.0575342088544526,0.942465791145592,1,1,1,2
8281,1,1,1,1,-3.0,21,2,0.1140914700421608,0.8859085299578058,1,1,1,2
8282,0,1,-1,1,,21,2,0.2310788570666141,0.7689211429333709,1,0,1,2
8283,0,-1,1,0,0.0,21,-1,0.3108002862962673,0.68919971370369,0,1,0,2
8284,1,-1,1,1,-3.0,21,0,0.3329367535996619,0.6670632464003364,1,0,1,2
8285,1,1,2,1,-10.0,21,2,0.4102344127015546,0.5897655872984969,1,1,1,2
8286,0,1,-1,2,,21,3,0.4847948469906999,0.5152051530093363,1,0,1,2
8287,0,-1,-1,0,,21,-1,0.5349965587061831,0.4650034412937828,1,1,1,1
8288,1,-1,1,0,-2.0,21,-1,0.5758147018720764,0.4241852981279372,1,0,1,1
8289,0,1,-1,1,,21,2,0.7065369626690107,0.293463037330938,1,0,1,1
8290,1,-1,2,0,-10.0,21,-1,0.7965085347940087,0.2034914652059809,1,0,1,1
8291,0,1,-1,2,,21,3,0.881820252580936,0.1181797474190153,1,0,1,1
