Unnamed: 0,response,previous_response,contrast,previous_contrast,orientation,ID,predictor,Gl_Prob_State_ext,Gl_Prob_State_int,correct,prev_resp_congruent,contrast_congruent,Predicted_state
7377,0,-1,1,0,3.0,15,-1,0.9981560869812727,0.0018439130188286513,0,1,0,1
7378,0,-1,1,1,-2.0,15,0,0.9985703951440051,0.0014296048560667174,0,1,0,1
7379,0,-1,-1,1,,15,0,0.997983757112602,0.002016242887377193,1,1,1,1
7380,1,-1,2,0,10.0,15,-1,0.9980044632770098,0.0019955367229807113,1,0,1,1
7381,0,1,1,2,2.0,15,3,0.99889064202429,0.001109357975760012,0,0,0,1
7382,0,-1,1,1,1.0,15,0,0.9982722120410532,0.0017277879588972443,0,1,0,1
7383,0,-1,1,1,1.0,15,0,0.9960116787284099,0.0039883212715127675,0,1,0,1
7384,0,-1,1,1,-3.0,15,0,0.9889496221014051,0.011050377898693058,0,1,0,1
7385,1,-1,2,1,10.0,15,0,0.9672158036989835,0.032784196301060685,1,0,1,1
7386,0,1,-1,2,,15,3,0.9450373881311349,0.05496261186887027,1,0,1,1
7387,0,-1,-1,0,,15,-1,0.9131288153497407,0.08687118465036087,1,1,1,1
7388,0,-1,1,0,1.0,15,-1,0.8751057696924548,0.12489423030756935,0,1,0,1
7389,0,-1,1,1,0.0,15,0,0.7561171030627363,0.24388289693723617,0,1,0,1
7390,1,-1,2,1,-10.0,15,0,0.38985906348743066,0.610140936512546,1,0,1,2
7391,1,1,-1,2,,15,3,0.0012158830117369893,0.9987841169881706,0,1,0,2
7392,0,1,-1,0,,15,1,0.0062388243447725426,0.9937611756552126,1,0,1,2
7393,0,-1,-1,0,,15,-1,0.00842700609650209,0.9915729939035282,1,1,1,2
7394,1,-1,1,0,3.0,15,-1,0.008843430502265099,0.9911565694977439,1,0,1,2
7395,1,1,1,1,3.0,15,2,0.01382793104895586,0.9861720689510811,1,1,1,2
7396,1,1,1,1,-2.0,15,2,0.024522148889770688,0.9754778511103184,1,1,1,2
7397,1,1,2,1,-10.0,15,2,0.04682476766663508,0.9531752323333842,1,1,1,2
7398,1,1,1,2,0.0,15,3,0.06747189035418392,0.9325281096458495,1,1,1,2
7399,0,1,-1,1,,15,2,0.11107098537307795,0.8889290146268796,1,0,1,2
7400,0,-1,1,0,0.0,15,-1,0.13967662889201324,0.8603233711079595,0,1,0,2
7401,0,-1,1,1,-3.0,15,0,0.143127792402982,0.8568722075969959,0,1,0,2
7402,0,-1,1,1,-1.0,15,0,0.12624797260377113,0.8737520273963347,0,1,0,2
7403,1,-1,2,1,-10.0,15,0,0.06544519687398091,0.9345548031259812,1,0,1,2
7404,1,1,-1,2,,15,3,2.684141741289043e-05,0.9999731585824839,0,1,0,2
7405,1,1,1,0,1.0,15,1,0.00024806519135551705,0.9997519348085516,1,1,1,2
7406,1,1,-1,1,,15,2,2.037963743194236e-07,0.9999997962036312,0,1,0,2
7407,1,1,-1,0,,15,1,1.6892458532530278e-07,0.9999998310754706,0,1,0,2
7408,1,1,-1,0,,15,1,0.00012094973957728998,0.9998790502604044,0,1,0,2
7409,0,1,1,0,2.0,15,1,0.4402732240998938,0.5597267759000268,0,0,0,2
7410,0,-1,-1,1,,15,0,0.5346806920727407,0.4653193079272468,1,1,1,1
7411,0,-1,-1,0,,15,-1,0.6125597856040156,0.38744021439601933,1,1,1,1
7412,0,-1,1,0,-1.0,15,-1,0.6767992353907671,0.32320076460933755,0,1,0,1
7413,0,-1,1,1,2.0,15,0,0.6934676327255531,0.30653236727443506,0,1,0,1
7414,0,-1,1,1,2.0,15,0,0.6858614569682012,0.31413854303189825,0,1,0,1
7415,1,-1,2,1,10.0,15,0,0.6433499850215056,0.3566500149784546,1,0,1,1
7416,0,1,-1,2,,15,3,0.598266058022443,0.401733941977481,1,0,1,1
7417,0,-1,-1,0,,15,-1,0.5312839829066288,0.46871601709330596,1,1,1,1
7418,0,-1,-1,0,,15,-1,0.4499167722415576,0.5500832277583797,1,1,1,2
7419,0,-1,1,0,2.0,15,-1,0.3511463123268808,0.6488536876731765,0,1,0,2
7420,1,-1,-1,1,,15,0,0.044315079463913755,0.9556849205359939,0,0,0,2
7421,0,1,-1,0,,15,1,0.33435103833469765,0.6656489616652492,1,0,1,2
7422,0,-1,1,0,3.0,15,-1,0.5339673768807074,0.4660326231192432,0,1,0,1
7423,0,-1,-1,1,,15,0,0.5973651975829134,0.40263480241704297,1,1,1,1
7424,1,-1,2,0,10.0,15,-1,0.6494370502888592,0.35056294971113316,1,0,1,1
7425,1,1,1,2,3.0,15,3,0.6985864480531395,0.30141355194688524,1,1,1,1
7426,0,1,-1,1,,15,2,0.80389128604143,0.19610871395860002,1,0,1,1
7427,0,-1,-1,0,,15,-1,0.8765235384369471,0.12347646156303183,1,1,1,1
7428,0,-1,1,0,-3.0,15,-1,0.9371715433740709,0.06282845662582491,0,1,0,1
7429,0,-1,1,1,3.0,15,0,0.9562070632450841,0.043792936754973484,0,1,0,1
7430,0,-1,-1,1,,15,0,0.9602349711432715,0.03976502885661833,1,1,1,1
7431,0,-1,-1,0,,15,-1,0.9634114989304113,0.036588501069486065,1,1,1,1
7432,0,-1,-1,0,,15,-1,0.9658544719804757,0.03414552801949206,1,1,1,1
7433,0,-1,-1,0,,15,-1,0.9676545062843257,0.032345493715579106,1,1,1,1
7434,0,-1,1,0,1.0,15,-1,0.968878369624339,0.031121630375637747,0,1,0,1
7435,0,-1,1,1,-3.0,15,0,0.9613616100011456,0.038638389998747975,0,1,0,1
7436,0,-1,-1,1,,15,0,0.934598476208656,0.06540152379140746,1,1,1,1
7437,0,-1,-1,0,,15,-1,0.9028630168771178,0.09713698312287608,1,1,1,1
7438,0,-1,1,0,0.0,15,-1,0.8649780843104011,0.13502191568960462,0,1,0,1
7439,0,-1,-1,1,,15,0,0.7461086734071672,0.25389132659284464,1,1,1,1
7440,0,-1,-1,0,,15,-1,0.603027884678644,0.3969721153214414,1,1,1,1
7441,0,-1,-1,0,,15,-1,0.43042849319699283,0.5695715068030008,1,1,1,2
7442,1,-1,2,0,-10.0,15,-1,0.22190835510267753,0.7780916448972949,1,0,1,2
7443,1,1,-1,2,,15,3,0.00017846770638947065,0.9998215322936661,0,1,0,2
7444,0,1,-1,0,,15,1,0.0010699723313435682,0.9989300276685654,1,0,1,2
7445,1,-1,1,0,1.0,15,-1,0.0004304619433423322,0.9995695380565509,1,0,1,2
7446,1,1,-1,1,,15,2,3.766188434891741e-07,0.9999996233810434,0,1,0,2
7447,1,1,1,0,-3.0,15,1,0.00023953615459136048,0.9997604638453509,1,1,1,2
7448,1,1,-1,1,,15,2,5.09645563884469e-07,0.9999994903545419,0,1,0,2
7449,1,1,2,0,10.0,15,1,0.0007572905824945064,0.9992427094175025,1,1,1,2
7450,1,1,1,2,-2.0,15,3,0.0004863010275947337,0.9995136989723024,1,1,1,2
7451,1,1,-1,1,,15,2,3.99314384684895e-07,0.9999996006855214,0,1,0,2
7452,1,1,1,0,-3.0,15,1,0.0002394748176465183,0.9997605251824409,1,1,1,2
7453,1,1,-1,1,,15,2,2.988433964763988e-07,0.9999997011566839,0,1,0,2
7454,1,1,1,0,3.0,15,1,0.0002394574141247207,0.9997605425857735,1,1,1,2
7455,1,1,-1,1,,15,2,3.4593949296632123e-07,0.9999996540605623,0,1,0,2
7456,1,1,1,0,-2.0,15,1,0.0003551835495424354,0.9996448164504873,1,1,1,2
7457,1,1,1,1,3.0,15,2,0.0003552195324401407,0.9996447804675191,1,1,1,2
7458,1,1,-1,1,,15,2,4.7373552176092475e-07,0.9999995262645583,0,1,0,2
7459,1,1,2,0,10.0,15,1,0.0005106743685977402,0.9994893256314017,1,1,1,2
7460,1,1,-1,2,,15,3,4.7376105962020203e-07,0.9999995262388651,0,1,0,2
7461,1,1,1,0,3.0,15,1,0.00035526536061570283,0.9996447346393603,1,1,1,2
7462,1,1,1,1,1.0,15,2,0.00035532406717598365,0.9996446759327887,1,1,1,2
7463,1,1,-1,1,,15,2,6.822619234378779e-07,0.9999993177380073,0,1,0,2
7464,0,1,-1,0,,15,1,0.0009531683163595796,0.9990468316836305,1,0,1,2
7465,1,-1,1,0,-3.0,15,-1,0.00040155112503097135,0.9995984488750148,1,0,1,2
7466,1,1,-1,1,,15,2,8.300149447973724e-07,0.9999991699850205,0,1,0,2
7467,1,1,2,0,10.0,15,1,0.0011760019443367677,0.9988239980557084,1,1,1,2
7468,1,1,1,2,0.0,15,3,0.0013108935820448848,0.9986891064178556,1,1,1,2
7469,1,1,1,1,0.0,15,2,0.0016644333087678961,0.9983355666912586,1,1,1,2
7470,0,1,-1,1,,15,2,0.0024316254748772675,0.997568374525047,1,0,1,2
7471,1,-1,1,0,3.0,15,-1,0.001396308159584831,0.9986036918403677,1,0,1,2
7472,1,1,1,1,-1.0,15,2,0.0013736374023768892,0.998626362597642,1,1,1,2
7473,1,1,2,1,10.0,15,2,0.0015877112602054324,0.9984122887398809,1,1,1,2
7474,1,1,1,2,-1.0,15,3,0.0007578378620858379,0.9992421621378901,1,1,1,2
7475,1,1,-1,1,,15,2,2.0686110440198187e-06,0.9999979313889549,0,1,0,2
7476,0,1,-1,0,,15,1,0.0024866674473542657,0.9975133325527523,1,0,1,2
7477,0,-1,-1,0,,15,-1,0.002995559871117797,0.9970044401287962,1,1,1,2
7478,1,-1,2,0,-10.0,15,-1,0.002064397284839059,0.9979356027151396,1,0,1,2
7479,1,1,-1,2,,15,3,1.041675993917685e-06,0.9999989583239736,0,1,0,2
7480,1,1,1,0,0.0,15,1,0.0002396526426628024,0.9997603473574463,1,1,1,2
7481,1,1,-1,1,,15,2,2.0188775204193394e-07,0.9999997981122055,0,1,0,2
7482,1,1,-1,0,,15,1,1.1512884504613572e-06,0.9999988487115649,0,1,0,2
7483,1,1,1,0,-3.0,15,1,0.0037004300268780655,0.9962995699730205,1,1,1,2
7484,1,1,2,1,-10.0,15,2,0.010614445795224992,0.9893855542048589,1,1,1,2
7485,0,1,-1,2,,15,3,0.016308614706500156,0.9836913852935159,1,0,1,2
7486,0,-1,-1,0,,15,-1,0.01849636461361616,0.9815036353863484,1,1,1,2
7487,0,-1,-1,0,,15,-1,0.018589037861740654,0.9814109621383108,1,1,1,2
7488,1,-1,1,0,-2.0,15,-1,0.01659007193383105,0.9834099280662818,1,0,1,2
7489,1,1,1,1,-2.0,15,2,0.02028088383571921,0.9797191161642879,1,1,1,2
7490,0,1,-1,1,,15,2,0.02947655294775879,0.9705234470523493,1,0,1,2
7491,1,-1,1,0,-3.0,15,-1,0.03397683180551191,0.9660231681944247,1,0,1,2
7492,1,1,1,1,2.0,15,2,0.05236347724913035,0.9476365227507778,1,1,1,2
7493,1,1,2,1,10.0,15,2,0.0909955653276036,0.9090044346723145,1,1,1,2
7494,0,1,-1,2,,15,3,0.12753282911442532,0.8724671708856128,1,0,1,2
7495,0,-1,-1,0,,15,-1,0.1510184214409681,0.8489815785589233,1,1,1,2
7496,1,-1,1,0,-3.0,15,-1,0.1689339856959375,0.8310660143041478,1,0,1,2
7497,1,1,1,1,1.0,15,2,0.23052742868972578,0.7694725713102265,1,1,1,2
7498,1,1,1,1,3.0,15,2,0.3591179005869041,0.6408820994131962,1,1,1,2
7499,0,1,-1,1,,15,2,0.6256329366570588,0.37436706334298525,1,0,1,1
7500,0,-1,1,0,-3.0,15,-1,0.8094607674375756,0.1905392325623683,0,1,0,1
7501,0,-1,1,1,-1.0,15,0,0.868627627712474,0.1313723722875771,0,1,0,1
7502,1,-1,2,1,-10.0,15,0,0.8858277028594833,0.11417229714052207,1,0,1,1
7503,0,1,-1,2,,15,3,0.9024968397994376,0.09750316020064374,1,0,1,1
7504,0,-1,-1,0,,15,-1,0.9129651549960194,0.08703484500391453,1,1,1,1
7505,0,-1,-1,0,,15,-1,0.9213177377454683,0.07868226225457198,1,1,1,1
7506,1,-1,1,0,3.0,15,-1,0.9278644062680138,0.07213559373188805,1,0,1,1
7507,0,1,1,1,-2.0,15,2,0.957991319808317,0.042008680191668854,0,0,0,1
7508,0,-1,-1,1,,15,0,0.9622979040751514,0.03770209592488774,1,1,1,1
7509,0,-1,1,0,-3.0,15,-1,0.9657734037952409,0.034226596204769616,0,1,0,1
7510,1,-1,1,1,3.0,15,0,0.9605781750815684,0.03942182491837859,1,0,1,1
7511,0,1,-1,1,,15,2,0.9663398569156908,0.03366014308438618,1,0,1,1
7512,1,-1,2,0,-10.0,15,-1,0.969605066746656,0.030394933253374577,1,0,1,1
7513,0,1,-1,2,,15,3,0.9733067250653498,0.02669327493462998,1,0,1,1
7514,0,-1,-1,0,,15,-1,0.975088060056301,0.024911939943637555,1,1,1,1
7515,0,-1,-1,0,,15,-1,0.9764769258505261,0.023523074149423107,1,1,1,1
7516,1,-1,1,0,2.0,15,-1,0.9775248389599778,0.022475161040026285,1,0,1,1
7517,0,1,1,1,2.0,15,2,0.9896146164948981,0.01038538350514386,0,0,0,1
7518,0,-1,1,1,1.0,15,0,0.9911141553798295,0.008885844620209804,0,1,0,1
7519,0,-1,1,1,2.0,15,0,0.9886291605635824,0.011370839436382316,0,1,0,1
7520,1,-1,2,1,-10.0,15,0,0.9786864948705478,0.021313505129399283,1,0,1,1
7521,1,1,1,2,0.0,15,3,0.9690027395988869,0.030997260401134277,1,1,1,1
7522,0,1,-1,1,,15,2,0.9672137225488447,0.032786277451268594,1,0,1,1
7523,0,-1,-1,0,,15,-1,0.9632097329509134,0.036790267049032405,1,1,1,1
7524,0,-1,-1,0,,15,-1,0.9583485472418043,0.04165145275822677,1,1,1,1
7525,0,-1,1,0,2.0,15,-1,0.9524498518641069,0.04755014813598645,0,1,0,1
7526,0,-1,1,1,-1.0,15,0,0.928659942890275,0.07134005710983829,0,1,0,1
7527,0,-1,-1,1,,15,0,0.8537290055814466,0.14627099441856195,1,1,1,1
7528,1,-1,1,0,3.0,15,-1,0.7638471008890662,0.23615289911084816,1,0,1,1
7529,0,1,1,1,-3.0,15,2,0.737015273416792,0.2629847265832594,0,0,0,1
7530,1,-1,2,1,10.0,15,0,0.600817338105378,0.3991826618946204,1,0,1,1
7531,1,1,1,2,-2.0,15,3,0.4564963895207539,0.5435036104793455,1,1,1,2
7532,1,1,1,1,3.0,15,2,0.3878825261497047,0.6121174738502855,1,1,1,2
7533,0,1,-1,1,,15,2,0.3571299251841696,0.6428700748159036,1,0,1,2
7534,0,-1,-1,0,,15,-1,0.3097090521505488,0.6902909478493754,1,1,1,2
7535,1,-1,1,0,-1.0,15,-1,0.25131788061306104,0.7486821193868722,1,0,1,2
7536,0,1,-1,1,,15,2,0.23576569095964506,0.7642343090403995,1,0,1,2
7537,0,-1,-1,0,,15,-1,0.2092486872716231,0.7907513127284488,1,1,1,2
7538,1,-1,1,0,-2.0,15,-1,0.1756010534266842,0.8243989465733997,1,0,1,2
7539,0,1,-1,1,,15,2,0.1693518473096546,0.8306481526904486,1,0,1,2
7540,0,-1,1,0,0.0,15,-1,0.15518880607857252,0.8448111939214812,0,1,0,2
7541,0,-1,-1,1,,15,0,0.10049731271281064,0.8995026872871109,1,1,1,2
7542,1,-1,1,0,1.0,15,-1,0.03338264302747435,0.9666173569724987,1,0,1,2
7543,1,1,1,1,3.0,15,2,0.011132311428648126,0.988867688571271,1,1,1,2
7544,1,1,-1,1,,15,2,1.5031732761297829e-05,0.9999849682671722,0,1,0,2
7545,0,1,-1,0,,15,1,0.0018497677067724678,0.9981502322932191,1,0,1,2
7546,1,-1,2,0,-10.0,15,-1,0.001906672247149168,0.9980933277527887,1,0,1,2
7547,1,1,1,2,2.0,15,3,0.0008610331340615972,0.9991389668659912,1,1,1,2
7548,1,1,-1,1,,15,2,3.720701479499713e-07,0.9999996279298794,0,1,0,2
7549,1,1,-1,0,,15,1,2.486336177189386e-07,0.999999751366462,0,1,0,2
7550,1,1,1,0,2.0,15,1,0.0004110794391454387,0.9995889205608105,1,1,1,2
7551,1,1,1,1,2.0,15,2,0.0005267682923716998,0.9994732317077194,1,1,1,2
7552,1,1,1,1,1.0,15,2,0.00041112649359284395,0.9995888735063085,1,1,1,2
7553,1,1,-1,1,,15,2,3.686966592681296e-07,0.9999996313034214,0,1,0,2
7554,1,1,1,0,-2.0,15,1,0.00023943315151049132,0.9997605668484645,1,1,1,2
7555,1,1,-1,1,,15,2,2.0167838967875442e-07,0.9999997983216166,0,1,0,2
7556,1,1,-1,0,,15,1,7.852207928168933e-07,0.99999921477919,0,1,0,2
7557,0,1,-1,0,,15,1,0.0023665754159656457,0.9976334245840373,1,0,1,2
7558,1,-1,2,0,10.0,15,-1,0.0027933781733207293,0.9972066218266139,1,0,1,2
7559,1,1,1,2,2.0,15,3,0.0020989134660090894,0.9979010865340836,1,1,1,2
7560,0,1,-1,1,,15,2,0.001956369070738218,0.9980436309292177,1,0,1,2
7561,1,-1,-1,0,,15,-1,1.1171550474296634e-06,0.9999988828448624,0,0,0,2
7562,1,1,1,0,3.0,15,1,0.0004676485477969056,0.9995323514521574,1,1,1,2
7563,1,1,1,1,-3.0,15,2,0.000699184302908615,0.9993008156970921,1,1,1,2
7564,1,1,1,1,1.0,15,2,0.0008234341969671665,0.9991765658031161,1,1,1,2
7565,1,1,1,1,1.0,15,2,0.0009089316027263857,0.9990910683971643,1,1,1,2
7566,1,1,1,1,1.0,15,2,0.0010028349151512668,0.9989971650849495,1,1,1,2
7567,1,1,1,1,1.0,15,2,0.0011569390332393293,0.9988430609667514,1,1,1,2
7568,1,1,2,1,-10.0,15,2,0.0014562442304145028,0.9985437557695399,1,1,1,2
7569,1,1,1,2,-3.0,15,3,0.0007141594532430825,0.9992858405467578,1,1,1,2
7570,1,1,-1,1,,15,2,3.3205289595500834e-07,0.9999996679471775,0,1,0,2
7571,1,1,-1,0,,15,1,6.889797419923842e-07,0.9999993110202567,0,1,0,2
7572,0,1,-1,0,,15,1,0.0020152374476472288,0.9979847625522765,1,0,1,2
7573,1,-1,2,0,-10.0,15,-1,0.002198896338638262,0.9978011036614448,1,0,1,2
7574,1,1,1,2,3.0,15,3,0.001273911125902871,0.998726088874174,1,1,1,2
7575,1,1,1,1,-3.0,15,2,0.0006551369793626464,0.9993448630207287,1,1,1,2
7576,1,1,-1,1,,15,2,1.2723666773495362e-06,0.9999987276334105,0,1,0,2
7577,1,1,1,0,-2.0,15,1,0.0015020706860023629,0.9984979293140301,1,1,1,2
7578,1,1,2,1,10.0,15,2,0.003871373606180019,0.9961286263938577,1,1,1,2
7579,0,1,-1,2,,15,3,0.005152232293409642,0.9948477677065516,1,0,1,2
7580,1,-1,1,0,-3.0,15,-1,0.004264637967917915,0.9957353620319706,1,0,1,2
7581,1,1,1,1,3.0,15,2,0.00577383268761257,0.9942261673123872,1,1,1,2
7582,0,1,-1,1,,15,2,0.009369246889821355,0.9906307531101409,1,0,1,2
7583,0,-1,-1,0,,15,-1,0.010201936062844773,0.9897980639372363,1,1,1,2
7584,0,-1,-1,0,,15,-1,0.009228425031328764,0.9907715749687052,1,1,1,2
7585,1,-1,2,0,10.0,15,-1,0.00641260383208716,0.9935873961679127,1,0,1,2
7586,1,1,1,2,-3.0,15,3,0.002330309868671603,0.9976696901312458,1,1,1,2
7587,1,1,-1,1,,15,2,7.75467888327313e-07,0.9999992245321487,0,1,0,2
7588,1,1,-1,0,,15,1,3.2946316752889535e-07,0.9999996705367354,0,1,0,2
7589,1,1,1,0,-1.0,15,1,0.0007045231449397985,0.9992954768550615,1,1,1,2
7590,1,1,1,1,3.0,15,2,0.0014266918259146094,0.9985733081741139,1,1,1,2
7591,1,1,2,1,10.0,15,2,0.0025651670763461873,0.9974348329235957,1,1,1,2
7592,0,1,-1,2,,15,3,0.0026443521467254425,0.997355647853291,1,0,1,2
7593,1,-1,1,0,1.0,15,-1,0.0008306339462730507,0.9991693660537846,1,0,1,2
7594,1,1,-1,1,,15,2,1.6742509554980367e-05,0.99998325749048,0,1,0,2
7595,0,1,-1,0,,15,1,0.02246902453173953,0.9775309754683246,1,0,1,2
7596,0,-1,1,0,2.0,15,-1,0.03680037012285196,0.9631996298770488,0,1,0,2
7597,1,-1,1,1,1.0,15,0,0.03766411762553036,0.9623358823744262,1,0,1,2
7598,1,1,1,1,2.0,15,2,0.04925786317200197,0.9507421368280184,1,1,1,2
7599,0,1,1,1,-3.0,15,2,0.07466426828429565,0.925335731715788,0,0,0,2
7600,1,-1,2,1,-10.0,15,0,0.07397803472180493,0.9260219652781303,1,0,1,2
7601,1,1,1,2,-2.0,15,3,0.07176104152079367,0.9282389584792718,1,1,1,2
7602,0,1,-1,1,,15,2,0.07728329067886823,0.9227167093212109,1,0,1,2
7603,0,-1,-1,0,,15,-1,0.07742003442008359,0.9225799655798752,1,1,1,2
7604,0,-1,-1,0,,15,-1,0.07447854586339527,0.9255214541365714,1,1,1,2
7605,1,-1,2,0,-10.0,15,-1,0.06834971782864252,0.9316502821713866,1,0,1,2
7606,0,1,-1,2,,15,3,0.06059311064184775,0.939406889358138,1,0,1,2
7607,0,-1,-1,0,,15,-1,0.046312488944584077,0.9536875110555132,1,1,1,2
7608,1,-1,1,0,-2.0,15,-1,0.027593523880660022,0.9724064761194201,1,0,1,2
7609,0,1,-1,1,,15,2,0.022553987921189917,0.9774460120788738,1,0,1,2
7610,0,-1,-1,0,,15,-1,0.012923797631617065,0.9870762023682734,1,1,1,2
7611,1,-1,-1,0,,15,-1,2.827273404127824e-05,0.9999717272659875,0,0,0,2
7612,0,1,-1,0,,15,1,0.003982619147456288,0.9960173808526488,1,0,1,2
7613,0,-1,-1,0,,15,-1,0.00550687046221901,0.9944931295378424,1,1,1,2
7614,1,-1,1,0,0.0,15,-1,0.005422005159176234,0.9945779948407302,1,0,1,2
7615,1,1,2,1,10.0,15,2,0.008420794961485381,0.9915792050385138,1,1,1,2
7616,1,1,1,2,1.0,15,3,0.010293884268234998,0.9897061157318344,1,1,1,2
7617,1,1,1,1,3.0,15,2,0.015294725908204345,0.984705274091787,1,1,1,2
7618,0,1,-1,1,,15,2,0.026181668665454762,0.973818331334563,1,0,1,2
7619,1,-1,1,0,-2.0,15,-1,0.03207278962930893,0.9679272103707985,1,0,1,2
7620,1,1,2,1,10.0,15,2,0.05347759246603758,0.9465224075339074,1,1,1,2
7621,0,1,-1,2,,15,3,0.0732577223085566,0.9267422776913811,1,0,1,2
7622,0,-1,1,0,1.0,15,-1,0.08498101171157611,0.9150189882883224,0,1,0,2
7623,0,-1,1,1,-3.0,15,0,0.08074634729417511,0.9192536527058065,0,1,0,2
7624,0,-1,-1,1,,15,0,0.05463517730756661,0.9453648226923639,1,1,1,2
7625,1,-1,1,0,3.0,15,-1,0.02183134870079781,0.9781686512991831,1,0,1,2
7626,1,1,1,1,-3.0,15,2,0.011161535013070446,0.9888384649869739,1,1,1,2
7627,1,1,1,1,2.0,15,2,0.006019877515731064,0.9939801224842137,1,1,1,2
7628,1,1,2,1,-10.0,15,2,0.00357035664910557,0.9964296433509768,1,1,1,2
7629,1,1,-1,2,,15,3,9.187578567799007e-06,0.9999908124215435,0,1,0,2
7630,1,1,1,0,-1.0,15,1,0.003594326176299488,0.9964056738236401,1,1,1,2
7631,1,1,1,1,-1.0,15,2,0.010273933733012355,0.9897260662670923,1,1,1,2
7632,0,1,-1,1,,15,2,0.02373232755135523,0.9762676724486476,1,0,1,2
7633,0,-1,-1,0,,15,-1,0.031595889818817426,0.968404110181277,1,1,1,2
7634,1,-1,1,0,1.0,15,-1,0.0366424164680502,0.9633575835318611,1,0,1,2
7635,1,1,1,1,0.0,15,2,0.056646764653875865,0.9433532353462163,1,1,1,2
7636,0,1,-1,1,,15,2,0.09861941478865252,0.9013805852113866,1,0,1,2
7637,1,-1,1,0,-2.0,15,-1,0.12613482936782452,0.873865170632139,1,0,1,2
7638,0,1,-1,1,,15,2,0.21262284474618848,0.7873771552537605,1,0,1,2
7639,0,-1,-1,0,,15,-1,0.27111510348119017,0.7288848965188657,1,1,1,2
7640,0,-1,-1,0,,15,-1,0.31859951851574897,0.6814004814842356,1,1,1,2
7641,1,-1,1,0,-2.0,15,-1,0.3568374057707066,0.6431625942292037,1,0,1,2
7642,0,1,-1,1,,15,2,0.4789705622962401,0.5210294377036646,1,0,1,2
7643,0,-1,-1,0,,15,-1,0.5624702041471524,0.4375297958528392,1,1,1,1
7644,1,-1,2,0,-10.0,15,-1,0.6312975874008103,0.3687024125991248,1,0,1,1
7645,0,1,-1,2,,15,3,0.6962652386327637,0.30373476136731453,1,0,1,1
7646,0,-1,-1,0,,15,-1,0.7402441328948779,0.25975586710501064,1,1,1,1
7647,0,-1,-1,0,,15,-1,0.77638061360372,0.2236193863961828,1,1,1,1
7648,0,-1,1,0,-1.0,15,-1,0.8060150733647985,0.19398492663525546,0,1,0,1
7649,0,-1,1,1,-2.0,15,0,0.8095087508623569,0.1904912491375871,0,1,0,1
7650,0,-1,1,1,1.0,15,0,0.7917445621970808,0.20825543780302558,0,1,0,1
7651,0,-1,-1,1,,15,0,0.727894502235842,0.27210549776418186,1,1,1,1
7652,0,-1,-1,0,,15,-1,0.650840664402279,0.3491593355977433,1,1,1,1
7653,1,-1,2,0,-10.0,15,-1,0.5577249288008284,0.4422750711992755,1,0,1,1
7654,0,1,-1,2,,15,3,0.45895055579288707,0.541049444207193,1,0,1,2
7655,0,-1,-1,0,,15,-1,0.3148085266825258,0.6851914733175203,1,1,1,2
7656,1,-1,1,0,1.0,15,-1,0.14033401841770726,0.8596659815823611,1,0,1,2
7657,1,1,1,1,2.0,15,2,0.08288725878056213,0.9171127412193381,1,1,1,2
7658,0,1,-1,1,,15,2,0.05547309593647539,0.9445269040635748,1,0,1,2
7659,1,-1,1,0,0.0,15,-1,0.013993270210965303,0.9860067297891082,1,0,1,2
7660,1,1,-1,1,,15,2,2.5729143176342517e-05,0.9999742708568542,0,1,0,2
7661,1,1,2,0,10.0,15,1,0.002732661252621452,0.9972673387473366,1,1,1,2
7662,1,1,1,2,3.0,15,3,0.004353330661819873,0.9956466693381888,1,1,1,2
7663,0,1,1,1,-1.0,15,2,0.007785561753303211,0.9922144382467577,0,0,0,2
7664,1,-1,1,1,-2.0,15,0,0.0036675587899480107,0.9963324412100725,1,0,1,2
7665,1,1,1,1,1.0,15,2,0.0026227411589708764,0.9973772588411239,1,1,1,2
7666,1,1,2,1,-10.0,15,2,0.002342226161381105,0.997657773838625,1,1,1,2
7667,1,1,1,2,3.0,15,3,0.0010030569298031978,0.9989969430703102,1,1,1,2
7668,1,1,-1,1,,15,2,4.1118638446569504e-07,0.9999995888136645,0,1,0,2
7669,1,1,-1,0,,15,1,4.113333224311648e-07,0.9999995886667812,0,1,0,2
7670,1,1,1,0,2.0,15,1,0.0010035925514738746,0.9989964074486202,1,1,1,2
7671,1,1,1,1,3.0,15,2,0.0023438687892116134,0.9976561312108754,1,1,1,2
7672,0,1,-1,1,,15,2,0.004760505473598367,0.9952394945264749,1,0,1,2
7673,1,-1,2,0,10.0,15,-1,0.004959351721467814,0.9950406482785898,1,0,1,2
7674,1,1,1,2,3.0,15,3,0.003994485688853731,0.9960055143111467,1,1,1,2
7675,1,1,1,1,-3.0,15,2,0.004147256659656116,0.9958527433403072,1,1,1,2
7676,0,1,-1,1,,15,2,0.0055019295740371035,0.9944980704260044,1,0,1,2
7677,0,-1,-1,0,,15,-1,0.004648170675610051,0.9953518293244973,1,1,1,2
7678,1,-1,1,0,0.0,15,-1,0.0021682438512511683,0.9978317561486474,1,0,1,2
7679,1,1,1,1,3.0,15,2,0.0015605862483839747,0.9984394137516992,1,1,1,2
7680,1,1,2,1,10.0,15,2,0.0013028460352284036,0.9986971539648073,1,1,1,2
7681,1,1,-1,2,,15,3,1.0376403314320265e-06,0.9999989623596247,0,1,0,2
