ID,block,theta,prev_resp,resp,correct,isi_ms
3,3,-1,1,0,1,860
3,3,1,-1,1,1,300
3,3,1,1,1,1,920
3,3,1,1,0,0,260
3,3,-1,-1,0,1,280
3,3,-1,-1,0,1,980
3,3,-1,-1,0,1,820
3,3,-1,-1,1,0,580
3,3,-1,1,0,1,680
3,3,-1,-1,0,1,720
3,3,1,-1,1,1,940
3,3,1,1,1,1,380
3,3,1,1,1,1,460
3,3,1,0,1,1,420
3,4,1,0,1,1,280
3,4,-1,1,0,1,860
3,4,1,-1,1,1,900
3,4,1,1,1,1,260
3,4,1,1,1,1,300
3,4,-1,1,1,0,960
3,4,-1,1,1,0,640
3,4,-1,1,1,0,580
3,4,1,1,1,1,260
3,4,-1,0,0,1,640
3,4,-1,-1,1,0,580
3,4,-1,1,1,0,720
3,4,1,1,1,1,540
3,4,-1,1,0,1,320
3,4,-1,-1,0,1,280
3,4,-1,-1,1,0,980
3,4,-1,1,0,1,720
3,4,-1,-1,0,1,500
3,4,1,-1,0,0,360
3,4,-1,-1,0,1,860
3,4,1,-1,0,0,340
3,4,-1,-1,0,1,960
3,4,1,-1,0,0,320
3,4,1,-1,1,1,440
3,4,-1,1,0,1,460
3,4,-1,-1,0,1,480
3,4,-1,-1,0,1,400
3,4,-1,0,0,1,520
3,4,1,0,1,1,560
3,4,-1,1,0,1,340
3,4,-1,-1,1,0,620
3,4,1,1,1,1,400
3,4,-1,1,1,0,800
3,4,-1,1,1,0,900
3,4,1,1,1,1,440
3,4,1,1,1,1,340
3,4,-1,1,1,0,680
3,4,-1,1,0,1,860
3,4,-1,-1,0,1,940
3,4,1,-1,1,1,220
3,4,-1,1,0,1,820
3,4,-1,-1,1,0,640
3,4,-1,1,1,0,440
3,4,-1,1,0,1,580
3,4,-1,-1,1,0,940
3,4,1,1,0,0,200
3,4,1,-1,1,1,220
3,4,1,1,0,0,880
3,4,1,-1,1,1,320
3,4,-1,1,0,1,900
3,4,1,-1,1,1,880
3,4,-1,1,1,0,420
3,4,-1,1,0,1,420
3,4,1,-1,0,0,480
3,4,-1,-1,0,1,600
3,4,-1,0,0,1,200
3,4,1,-1,1,1,840
3,4,-1,0,0,1,500
3,4,1,-1,1,1,700
3,4,1,1,1,1,1000
3,4,-1,1,1,0,760
3,4,-1,1,1,0,660
3,4,-1,1,1,0,540
3,4,1,0,1,1,920
3,4,1,1,1,1,300
3,4,1,1,1,1,960
3,4,-1,1,0,1,800
3,4,-1,0,0,1,400
3,4,-1,0,0,1,740
3,4,1,-1,0,0,1000
3,4,-1,0,1,0,780
3,4,1,1,1,1,600
3,4,-1,1,0,1,680
3,4,-1,-1,0,1,800
3,4,1,-1,1,1,760
3,4,1,0,1,1,780
3,4,1,0,1,1,460
3,4,1,1,1,1,680
3,4,1,1,1,1,700
3,4,-1,1,1,0,500
3,4,1,0,1,1,920
3,4,-1,1,0,1,740
3,4,-1,0,1,0,600
3,4,1,1,1,1,760
3,4,1,0,1,1,920
3,4,1,1,0,0,720
3,4,-1,-1,0,1,540
3,4,-1,0,0,1,300
3,4,1,-1,1,1,780
3,4,1,1,1,1,820
3,4,-1,1,0,1,380
3,4,-1,-1,1,0,360
3,4,1,1,1,1,560
3,4,-1,0,0,1,380
3,4,-1,-1,0,1,240
3,4,1,-1,0,0,700
3,4,1,-1,1,1,660
3,4,-1,1,0,1,220
3,4,1,-1,1,1,660
3,4,1,1,0,0,280
3,4,1,-1,0,0,520
3,4,1,-1,1,1,840
3,4,1,1,1,1,940
3,4,1,1,1,1,840
3,4,-1,1,0,1,260
3,4,-1,-1,0,1,420
3,4,-1,-1,0,1,200
3,4,1,-1,1,1,980
3,4,-1,0,1,0,820
3,4,-1,1,1,0,880
3,4,1,0,0,0,620
3,4,-1,-1,0,1,480
3,4,1,-1,1,1,560
3,4,1,1,1,1,620
3,4,1,1,1,1,980
3,4,1,0,1,1,380
3,4,-1,1,1,0,740
3,4,-1,0,0,1,360
3,4,1,0,0,0,1000
3,4,1,-1,1,1,240
3,4,1,1,1,1,460
3,4,-1,1,0,1,240
3,4,1,-1,1,1,520
3,5,-1,0,1,0,980
3,5,-1,1,1,0,560
3,5,-1,1,0,1,540
3,5,1,-1,1,1,500
3,5,1,0,1,1,920
3,5,-1,0,0,1,540
3,5,-1,-1,0,1,780
3,5,1,-1,1,1,260
3,5,1,1,0,0,620
3,5,1,-1,1,1,260
3,5,1,1,1,1,1000
3,5,-1,0,1,0,700
3,5,1,1,1,1,580
3,5,-1,1,1,0,340
3,5,-1,1,0,1,700
3,5,-1,-1,0,1,940
3,5,1,-1,1,1,280
3,5,-1,1,0,1,320
3,5,1,-1,1,1,960
3,5,-1,1,0,1,340
3,5,1,-1,1,1,300
3,5,1,1,1,1,880
3,5,1,0,1,1,640
3,5,-1,1,0,1,780
3,5,1,-1,1,1,660
3,5,-1,1,0,1,600
3,5,-1,0,0,1,840
3,5,1,0,1,1,460
3,5,1,1,1,1,680
3,5,1,1,1,1,840
3,5,-1,1,1,0,480
3,5,1,0,0,0,340
3,5,1,-1,1,1,580
3,5,1,1,1,1,420
3,5,-1,1,0,1,460
3,5,-1,-1,0,1,760
3,5,1,-1,1,1,920
3,5,-1,0,0,1,740
3,5,-1,-1,0,1,260
3,5,-1,0,0,1,400
3,5,-1,0,0,1,420
3,5,1,-1,0,0,1000
3,5,-1,-1,0,1,240
3,5,1,-1,1,1,220
3,5,-1,1,0,1,440
3,5,-1,-1,0,1,220
3,5,-1,-1,0,1,280
3,5,-1,-1,0,1,520
3,5,1,-1,0,0,880
3,5,-1,0,0,1,940
3,5,-1,-1,0,1,600
3,5,1,-1,1,1,780
3,5,1,1,1,1,380
3,5,1,0,1,1,820
3,5,1,0,1,1,860
3,5,-1,1,1,0,820
3,5,1,1,1,1,360
3,5,1,1,1,1,580
3,5,-1,1,0,1,620
3,5,-1,-1,0,1,240
3,5,1,-1,1,1,880
3,5,-1,0,0,1,840
3,5,1,-1,1,1,820
3,5,-1,1,0,1,440
3,5,1,-1,1,1,680
3,5,-1,1,0,1,280
3,5,1,-1,1,1,560
3,5,1,1,1,1,740
3,5,-1,1,0,1,480
3,5,1,0,1,1,720
3,5,-1,1,0,1,220
3,5,1,0,0,0,640
3,5,-1,0,0,1,760
3,5,1,-1,1,1,740
3,5,-1,1,0,1,520
3,5,-1,0,1,0,320
3,5,-1,1,0,1,700
3,5,1,-1,0,0,720
3,5,-1,0,0,1,200
3,5,1,-1,0,0,560
3,5,-1,-1,0,1,320
3,5,1,-1,1,1,660
3,5,-1,1,0,1,620
3,5,1,0,1,1,860
3,5,1,0,1,1,460
3,5,1,1,1,1,860
3,5,1,1,1,1,200
3,5,-1,1,0,1,400
3,5,1,0,0,0,360
3,5,1,-1,1,1,980
3,5,1,0,1,1,400
3,5,-1,1,0,1,540
3,5,-1,-1,0,1,900
3,5,-1,-1,0,1,900
3,5,1,-1,0,0,760
3,5,1,-1,1,1,360
3,5,1,0,0,0,500
3,5,-1,0,0,1,960
3,5,-1,0,0,1,640
3,5,1,-1,1,1,240
3,5,1,1,1,1,800
3,5,-1,1,0,1,680
3,5,1,-1,1,1,980
3,5,1,1,1,1,300
3,5,1,1,1,1,500
3,5,1,1,0,0,900
3,5,-1,-1,1,0,1000
3,5,1,1,0,0,380
3,5,-1,-1,0,1,720
3,5,-1,-1,0,1,600
3,5,-1,-1,1,0,440
3,5,-1,1,1,0,200
3,5,1,1,1,1,420
3,5,1,0,0,0,520
3,5,-1,-1,0,1,960
3,5,1,-1,1,1,800
3,5,1,1,1,1,300
3,5,1,1,1,1,920
3,5,1,1,1,1,480
3,5,1,1,1,1,660
3,5,1,0,1,1,940
3,5,1,1,1,1,800
3,5,-1,1,1,0,380
3,6,1,0,1,1,480
3,6,-1,1,1,0,940
3,6,1,1,1,1,640
3,6,-1,1,1,0,1000
3,6,1,0,0,0,740
3,6,1,0,1,1,500
3,6,-1,0,0,1,640
3,6,1,-1,1,1,440
3,6,1,0,0,0,360
3,6,-1,-1,1,0,400
3,6,-1,1,0,1,1000
3,6,-1,-1,1,0,280
3,6,-1,1,1,0,960
3,6,-1,0,0,1,980
3,6,1,-1,1,1,680
3,6,1,1,1,1,420
3,6,-1,1,0,1,340
3,6,-1,-1,0,1,380
3,6,-1,0,0,1,740
3,6,-1,-1,0,1,280
3,6,1,-1,1,1,380
3,6,1,1,0,0,720
3,6,1,-1,1,1,860
3,6,-1,1,0,1,800
3,6,1,-1,0,0,880
3,6,1,-1,0,0,440
3,6,-1,-1,0,1,520
3,6,1,-1,0,0,460
3,6,1,-1,1,1,720
3,6,1,1,0,0,240
3,6,1,-1,1,1,260
3,6,-1,1,0,1,760
3,6,-1,-1,0,1,800
3,6,-1,-1,0,1,480
3,6,-1,-1,0,1,840
3,6,-1,-1,0,1,560
3,6,1,-1,1,1,700
3,6,1,1,1,1,700
3,6,-1,1,1,0,580
3,6,1,0,0,0,920
3,6,-1,-1,0,1,860
3,6,-1,-1,1,0,340
3,6,1,1,1,1,600
3,6,-1,0,0,1,680
3,6,-1,-1,0,1,300
3,6,-1,-1,0,1,260
3,6,-1,-1,0,1,500
3,6,-1,0,0,1,660
3,6,-1,-1,0,1,620
3,6,-1,-1,0,1,260
3,6,1,-1,1,1,880
3,6,-1,1,0,1,540
3,6,1,-1,1,1,200
3,6,1,1,0,0,880
3,6,1,-1,1,1,220
3,6,-1,0,0,1,300
3,6,-1,-1,0,1,900
3,6,-1,-1,0,1,620
3,6,-1,0,0,1,760
3,6,1,0,1,1,820
3,6,-1,0,0,1,820
3,6,1,-1,1,1,400
3,6,-1,1,0,1,860
3,6,1,-1,1,1,600
3,6,1,1,0,0,460
3,6,-1,0,0,1,760
3,6,-1,-1,0,1,700
3,6,-1,-1,0,1,320
3,6,1,-1,1,1,360
3,6,-1,1,0,1,940
3,6,-1,-1,1,0,220
3,6,1,1,1,1,660
3,6,-1,0,1,0,620
3,6,-1,1,0,1,540
3,6,1,0,0,0,840
3,6,1,-1,1,1,560
3,6,1,1,1,1,780
3,6,1,1,1,1,200
3,6,1,1,1,1,900
3,6,-1,1,1,0,920
3,6,1,1,0,0,1000
3,6,-1,-1,1,0,820
3,6,-1,0,0,1,320
3,6,-1,-1,0,1,980
3,6,1,0,1,1,580
3,6,-1,0,0,1,520
3,6,1,-1,1,1,240
3,6,1,1,1,1,540
3,6,-1,0,0,1,420
3,6,-1,-1,0,1,240
3,6,-1,-1,0,1,900
3,6,-1,-1,0,1,980
3,6,1,-1,1,1,940
3,6,1,1,0,0,960
3,6,1,0,0,0,580
3,6,-1,-1,0,1,680
3,6,1,-1,0,0,420
3,6,-1,-1,0,1,480
3,6,1,-1,1,1,740
3,6,1,1,0,0,280
3,6,1,0,1,1,340
3,6,-1,0,1,0,300
3,6,-1,1,0,1,780
3,6,-1,-1,0,1,960
3,6,-1,-1,0,1,840
3,6,-1,-1,0,1,500
3,6,1,-1,1,1,520
3,6,-1,1,0,1,640
3,6,-1,-1,0,1,400
3,6,-1,-1,1,0,460
3,6,1,1,0,0,800
3,6,1,-1,0,0,780
3,6,1,-1,1,1,220
3,6,1,1,1,1,440
3,6,-1,0,1,0,380
3,6,1,1,1,1,600
3,6,-1,1,0,1,320
3,6,1,0,0,0,200
3,6,-1,0,0,1,920
3,6,-1,-1,0,1,560
3,6,1,-1,1,1,660
3,6,1,1,0,0,720
3,6,-1,-1,0,1,360
3,7,1,0,1,1,560
3,7,-1,1,0,1,900
3,7,-1,-1,0,1,380
3,7,-1,-1,1,0,840
3,7,1,1,1,1,880
3,7,1,0,1,1,320
3,7,1,1,0,0,440
3,7,-1,-1,0,1,700
3,7,-1,-1,0,1,820
3,7,-1,-1,0,1,920
3,7,1,-1,0,0,280
3,7,1,-1,1,1,920
3,7,-1,1,0,1,740
3,7,-1,0,0,1,780
3,7,-1,0,0,1,200
3,7,1,-1,0,0,240
3,7,-1,0,0,1,780
3,7,1,-1,1,1,980
3,7,-1,1,0,1,540
3,7,1,-1,0,0,680
3,7,1,-1,1,1,420
3,7,-1,0,0,1,640
3,7,1,-1,1,1,940
3,7,1,1,1,1,360
3,7,1,1,1,1,220
3,7,1,1,1,1,360
3,7,1,1,1,1,340
3,7,-1,1,1,0,200
3,7,-1,1,1,0,1000
3,7,-1,1,1,0,600
3,7,1,1,1,1,280
3,7,-1,1,0,1,320
3,7,1,-1,0,0,720
3,7,-1,0,1,0,760
3,7,-1,1,0,1,320
3,7,-1,0,0,1,620
3,7,1,0,1,1,420
3,7,1,0,0,0,520
3,7,-1,-1,0,1,560
3,7,-1,-1,0,1,300
3,7,-1,0,1,0,820
3,7,1,1,0,0,380
3,7,-1,-1,0,1,860
3,7,-1,-1,1,0,920
3,7,-1,1,0,1,620
3,7,-1,0,0,1,400
3,7,-1,-1,0,1,440
3,7,1,-1,1,1,480
3,7,1,1,1,1,260
3,7,1,0,0,0,340
3,7,-1,-1,1,0,600
3,7,-1,1,0,1,480
3,7,-1,-1,0,1,500
3,7,1,-1,0,0,620
3,7,-1,-1,0,1,580
3,7,-1,-1,1,0,360
3,7,-1,0,0,1,240
3,7,1,-1,1,1,1000
3,7,-1,1,0,1,840
3,7,1,-1,1,1,520
3,7,1,1,0,0,640
3,7,-1,-1,0,1,960
3,7,1,-1,1,1,760
3,7,-1,0,0,1,660
3,7,1,-1,1,1,520
3,7,1,1,1,1,260
3,7,1,1,0,0,380
3,7,1,-1,1,1,500
3,7,-1,1,0,1,580
3,7,-1,-1,1,0,300
3,7,1,0,0,0,740
3,7,1,-1,1,1,400
3,7,-1,0,0,1,760
3,7,1,-1,0,0,460
3,7,1,-1,1,1,780
3,7,-1,1,0,1,820
3,7,-1,-1,0,1,240
3,7,-1,-1,0,1,580
3,7,1,-1,1,1,980
3,7,1,1,1,1,800
3,7,-1,1,0,1,220
3,7,1,-1,1,1,300
3,7,1,1,1,1,840
3,7,-1,1,0,1,900
3,7,-1,-1,0,1,480
3,7,1,0,1,1,440
3,7,-1,1,0,1,700
3,7,1,-1,1,1,640
3,7,1,1,1,1,880
3,7,1,1,1,1,720
3,7,-1,1,0,1,900
3,7,-1,-1,1,0,980
3,7,-1,1,0,1,880
3,7,-1,-1,1,0,940
3,7,1,1,1,1,420
3,7,1,1,1,1,460
3,7,-1,1,1,0,860
3,7,1,1,1,1,720
3,7,1,1,0,0,460
3,7,-1,-1,1,0,800
3,7,-1,1,0,1,600
3,7,-1,-1,1,0,540
3,7,1,1,1,1,740
3,7,-1,1,0,1,680
3,7,-1,0,0,1,1000
3,7,1,0,1,1,200
3,7,1,0,1,1,940
3,7,1,1,1,1,680
3,7,1,1,1,1,660
3,7,1,1,1,1,560
3,7,-1,1,0,1,500
3,7,1,-1,1,1,400
3,7,1,1,1,1,700
3,7,-1,0,1,0,340
3,7,-1,1,0,1,860
3,7,1,-1,0,0,960
3,7,-1,0,1,0,260
3,7,1,1,1,1,540
3,7,1,1,1,1,660
3,7,1,1,0,0,960
3,7,-1,-1,0,1,280
3,7,-1,-1,1,0,800
3,7,1,1,1,1,220
3,8,-1,0,0,1,620
3,8,-1,0,0,1,940
3,8,-1,-1,0,1,860
3,8,1,0,1,1,800
3,8,-1,1,0,1,420
3,8,-1,0,0,1,200
3,8,1,0,1,1,960
3,8,1,1,1,1,200
3,8,-1,1,0,1,920
3,8,1,-1,1,1,340
3,8,-1,1,0,1,520
3,8,-1,-1,1,0,720
3,8,-1,1,1,0,900
3,8,1,1,1,1,520
3,8,-1,1,0,1,260
3,8,1,-1,0,0,560
3,8,-1,0,0,1,1000
3,8,1,0,0,0,320
3,8,-1,-1,1,0,580
3,8,-1,1,0,1,760
3,8,-1,-1,0,1,560
3,8,1,-1,1,1,700
3,8,1,1,1,1,940
3,8,1,1,1,1,240
3,8,-1,0,1,0,420
3,8,-1,1,1,0,780
3,8,-1,1,0,1,1000
3,8,-1,-1,1,0,360
3,8,-1,1,0,1,500
3,8,1,-1,1,1,500
3,8,-1,1,0,1,820
3,8,-1,-1,0,1,480
3,8,-1,-1,0,1,880
3,8,-1,-1,0,1,920
3,8,-1,-1,0,1,580
3,8,1,-1,1,1,620
3,8,1,1,1,1,660
3,8,-1,1,0,1,740
3,8,-1,-1,0,1,1000
3,8,-1,0,0,1,440
3,8,1,-1,1,1,280
3,8,-1,1,1,0,560
3,8,1,1,1,1,820
3,8,-1,1,1,0,600
3,8,1,1,1,1,740
3,8,1,1,1,1,580
3,8,1,1,1,1,960
3,8,1,1,1,1,720
3,8,1,0,1,1,440
3,8,-1,1,1,0,480
3,8,1,1,1,1,360
3,8,1,1,1,1,520
3,8,1,1,1,1,480
3,8,-1,1,0,1,980
3,8,-1,0,0,1,980
3,8,1,-1,1,1,760
3,8,1,1,1,1,500
3,8,1,1,1,1,860
3,8,-1,0,0,1,380
3,8,1,-1,1,1,400
3,8,1,1,1,1,400
3,8,-1,1,1,0,360
3,8,1,1,1,1,620
3,8,-1,1,0,1,220
3,8,1,-1,1,1,700
3,8,1,1,1,1,960
3,8,1,1,1,1,680
3,8,1,1,1,1,240
3,8,1,1,1,1,320
3,8,1,1,1,1,840
3,8,1,0,1,1,540
3,8,-1,0,1,0,440
3,8,1,1,1,1,920
3,8,1,1,1,1,380
3,8,1,1,1,1,220
3,8,-1,1,1,0,200
3,8,-1,1,0,1,740
3,8,1,-1,1,1,400
3,8,-1,1,0,1,840
3,8,1,0,1,1,760
3,8,1,1,1,1,540
3,8,-1,1,0,1,660
3,8,-1,0,0,1,640
3,8,-1,0,0,1,820
3,8,1,-1,0,0,260
3,8,1,-1,0,0,540
3,8,1,-1,0,0,280
3,8,-1,-1,0,1,420
3,8,-1,0,1,0,260
3,8,-1,1,0,1,800
3,8,1,-1,1,1,300
3,8,1,1,1,1,640
3,8,1,0,0,0,880
3,8,-1,-1,0,1,720
3,8,-1,-1,0,1,300
3,8,-1,-1,0,1,900
3,8,1,-1,1,1,340
3,8,1,1,1,1,840
3,8,-1,0,0,1,640
3,8,1,-1,1,1,780
3,8,-1,0,1,0,220
3,8,-1,1,1,0,980
3,8,-1,1,0,1,780
3,8,-1,-1,0,1,800
3,8,-1,-1,0,1,380
3,8,1,-1,1,1,680
3,8,1,1,1,1,700
3,8,1,1,0,0,680
3,8,1,-1,0,0,320
3,8,1,0,1,1,660
3,8,-1,1,0,1,880
3,8,-1,-1,0,1,460
3,8,-1,-1,1,0,240
3,8,1,1,1,1,460
3,8,1,0,1,1,300
3,8,1,1,1,1,600
3,8,1,1,1,1,600
3,8,-1,1,0,1,860
3,8,-1,-1,1,0,340
3,8,1,1,1,1,280
3,8,-1,1,0,1,460
3,8,1,-1,1,1,900
3,8,1,1,1,1,940
3,9,1,0,1,1,920
3,9,-1,1,1,0,300
3,9,-1,1,0,1,880
3,9,-1,-1,0,1,500
3,9,-1,-1,0,1,440
3,9,-1,0,1,0,480
3,9,1,1,1,1,460
3,9,1,1,1,1,460
3,9,-1,1,0,1,560
3,9,-1,-1,0,1,220
3,9,1,-1,1,1,740
3,9,-1,1,0,1,860
3,9,-1,-1,0,1,340
3,9,1,-1,1,1,980
3,9,1,1,1,1,500
3,9,-1,1,0,1,540
3,9,1,-1,1,1,300
3,9,1,0,0,0,780
3,9,-1,-1,0,1,940
3,9,-1,-1,0,1,780
3,9,-1,-1,0,1,700
3,9,-1,-1,0,1,540
3,9,-1,0,1,0,420
3,9,-1,1,0,1,300
3,9,-1,-1,0,1,1000
3,9,-1,0,0,1,480
3,9,-1,-1,0,1,320
3,9,-1,-1,0,1,800
3,9,1,-1,0,0,280
3,9,1,-1,0,0,940
3,9,1,-1,0,0,820
3,9,-1,-1,0,1,960
3,9,-1,0,0,1,420
3,9,1,-1,0,0,580
3,9,1,0,1,1,800
3,9,1,1,1,1,980
3,9,1,1,1,1,920
3,9,1,0,1,1,640
3,9,-1,1,1,0,600
3,9,1,1,1,1,320
3,9,-1,1,0,1,680
3,9,-1,-1,0,1,260
3,9,1,-1,0,0,760
3,9,1,-1,1,1,760
3,9,1,0,1,1,860
3,9,-1,1,0,1,680
3,9,1,0,0,0,580
3,9,1,-1,1,1,660
3,9,-1,1,0,1,460
3,9,1,-1,1,1,260
3,9,1,1,1,1,440
3,9,-1,0,1,0,840
3,9,1,1,1,1,900
3,9,1,0,1,1,980
3,9,-1,1,0,1,920
3,9,-1,-1,0,1,360
3,9,-1,0,0,1,520
3,9,1,-1,1,1,280
3,9,1,0,1,1,620
3,9,1,0,1,1,940
3,9,1,1,1,1,680
3,9,1,0,1,1,220
3,9,1,1,0,0,960
3,9,-1,-1,1,0,560
3,9,1,1,1,1,640
3,9,-1,1,1,0,280
3,9,1,1,1,1,1000
3,9,1,1,0,0,800
3,9,1,-1,1,1,220
3,9,-1,1,0,1,480
3,9,-1,-1,0,1,600
3,9,-1,-1,1,0,340
3,9,1,1,1,1,720
3,9,-1,1,1,0,360
3,9,-1,1,0,1,440
3,9,-1,0,0,1,860
3,9,1,-1,1,1,580
3,9,-1,1,0,1,320
3,9,-1,-1,1,0,200
3,9,-1,1,0,1,820
3,9,-1,-1,1,0,360
3,9,1,1,0,0,380
3,9,-1,-1,0,1,340
3,9,-1,-1,0,1,540
3,9,1,-1,1,1,880
3,9,-1,1,0,1,640
3,9,1,-1,0,0,740
3,9,-1,-1,0,1,1000
3,9,-1,-1,0,1,780
3,9,-1,-1,0,1,520
3,9,1,0,0,0,420
3,9,1,-1,1,1,760
3,9,-1,1,1,0,840
3,9,-1,1,0,1,400
3,9,1,-1,1,1,620
3,9,1,1,1,1,900
3,9,1,1,1,1,660
3,9,-1,1,0,1,700
3,9,1,-1,1,1,880
3,9,1,1,1,1,840
3,9,1,0,1,1,600
3,9,-1,1,0,1,240
3,9,1,-1,0,0,400
3,9,-1,0,1,0,400
3,9,-1,1,1,0,260
3,9,-1,1,0,1,380
3,9,1,0,0,0,720
3,9,1,0,1,1,520
3,9,-1,1,0,1,200
3,9,1,0,1,1,720
3,9,1,1,1,1,740
3,9,-1,1,0,1,500
3,9,-1,-1,0,1,700
3,9,-1,0,0,1,960
3,9,1,-1,1,1,560
3,9,1,0,0,0,660
3,9,-1,-1,0,1,240
3,9,1,-1,0,0,820
3,9,1,-1,0,0,380
3,9,1,-1,1,1,240
3,9,-1,1,1,0,900
3,9,1,1,1,1,200
3,9,1,1,1,1,620
3,10,1,0,1,1,1000
3,10,1,1,1,1,540
3,10,1,1,1,1,940
3,10,1,1,1,1,240
3,10,1,0,0,0,1000
3,10,-1,-1,0,1,400
3,10,-1,-1,0,1,520
3,10,1,-1,0,0,940
3,10,-1,-1,0,1,460
3,10,1,-1,0,0,640
3,10,-1,0,0,1,800
3,10,1,0,1,1,660
3,10,-1,1,0,1,380
3,10,1,-1,1,1,200
3,10,-1,1,0,1,720
3,10,1,-1,1,1,220
3,10,1,1,1,1,440
3,10,1,1,1,1,480
3,10,1,1,0,0,760
3,10,1,0,1,1,900
3,10,1,1,1,1,340
3,10,-1,1,1,0,920
3,10,-1,1,0,1,360
3,10,-1,-1,0,1,340
3,10,1,-1,1,1,560
3,10,1,1,1,1,720
3,10,-1,1,1,0,340
3,10,1,1,1,1,420
3,10,-1,1,0,1,380
3,10,-1,-1,0,1,280
3,10,-1,0,0,1,860
3,10,-1,-1,0,1,300
3,10,-1,-1,1,0,880
3,10,-1,1,0,1,620
3,10,1,0,0,0,480
3,10,-1,-1,0,1,840
3,10,-1,-1,0,1,500
3,10,1,-1,0,0,860
3,10,-1,0,0,1,740
3,10,1,-1,0,0,620
3,10,1,-1,1,1,580
3,10,1,1,0,0,480
3,10,1,-1,1,1,820
3,10,-1,1,0,1,260
3,10,-1,-1,0,1,900
3,10,-1,-1,0,1,700
3,10,1,-1,0,0,220
3,10,-1,-1,0,1,920
3,10,-1,-1,0,1,700
3,10,1,-1,1,1,240
3,10,-1,1,0,1,880
3,10,1,-1,1,1,400
3,10,1,1,1,1,660
3,10,-1,1,1,0,520
3,10,1,0,1,1,780
3,10,1,1,0,0,540
3,10,1,-1,1,1,980
3,10,-1,0,0,1,320
3,10,-1,0,0,1,680
3,10,1,-1,1,1,800
3,10,-1,1,0,1,780
3,10,1,-1,0,0,640
3,10,1,0,1,1,300
3,10,-1,1,1,0,940
3,10,-1,0,0,1,720
3,10,-1,0,1,0,740
3,10,-1,1,0,1,380
3,10,-1,-1,1,0,560
3,10,-1,1,0,1,280
3,10,1,-1,1,1,920
3,10,-1,1,0,1,580
3,10,-1,-1,1,0,320
3,10,-1,1,0,1,980
3,10,1,-1,1,1,860
3,10,1,1,0,0,840
3,10,-1,-1,0,1,700
3,10,1,-1,1,1,960
3,10,1,1,1,1,600
3,10,-1,0,0,1,240
3,10,-1,-1,1,0,560
3,10,-1,1,1,0,880
3,10,-1,1,1,0,760
3,10,1,1,1,1,420
3,10,-1,1,1,0,900
3,10,-1,1,0,1,780
3,10,1,-1,1,1,980
3,10,-1,1,1,0,360
3,10,1,1,1,1,460
3,10,-1,1,1,0,220
3,10,1,1,1,1,200
3,10,-1,1,0,1,760
3,10,1,-1,1,1,680
3,10,1,0,1,1,660
3,10,-1,1,1,0,600
3,10,1,1,1,1,500
3,10,1,1,1,1,460
3,10,1,0,0,0,420
3,10,1,-1,1,1,640
3,10,1,1,1,1,440
3,10,1,1,1,1,600
3,10,1,1,0,0,820
3,10,-1,0,1,0,1000
3,10,1,1,0,0,800
3,10,1,-1,0,0,280
3,10,1,-1,1,1,500
3,10,1,1,1,1,620
3,10,1,1,1,1,540
3,10,1,1,0,0,840
3,10,-1,-1,0,1,580
3,10,1,-1,1,1,820
3,10,-1,1,0,1,400
3,10,-1,-1,1,0,320
3,10,1,1,1,1,360
3,10,-1,1,0,1,960
3,10,-1,-1,0,1,740
3,10,-1,-1,0,1,440
3,10,1,-1,1,1,300
3,10,1,1,0,0,960
3,10,-1,0,0,1,260
3,10,-1,-1,0,1,520
3,10,-1,-1,0,1,680
3,10,1,-1,0,0,200
3,10,-1,-1,0,1,260
4,1,-1,0,1,0,640
4,1,1,1,1,1,280
4,1,-1,1,0,1,320
4,1,1,0,0,0,700
4,1,-1,-1,1,0,780
4,1,1,1,1,1,680
4,1,1,1,1,1,960
4,1,-1,0,0,1,440
4,1,1,-1,1,1,840
4,1,-1,1,0,1,760
4,1,1,-1,1,1,820
4,1,1,0,0,0,340
4,1,1,-1,1,1,780
4,1,1,1,0,0,720
4,1,-1,-1,0,1,360
4,1,1,-1,1,1,600
4,1,1,1,0,0,380
4,1,-1,-1,0,1,300
4,1,-1,-1,0,1,580
4,1,1,-1,0,0,760
4,1,1,-1,1,1,720
4,1,-1,1,0,1,260
4,1,1,0,1,1,480
4,1,1,1,1,1,860
4,1,-1,1,0,1,740
4,1,1,-1,0,0,360
4,1,-1,-1,0,1,980
4,1,-1,0,0,1,620
4,1,-1,-1,0,1,620
4,1,1,-1,1,1,920
4,1,-1,1,1,0,280
4,1,1,0,1,1,880
4,1,-1,1,0,1,520
4,1,1,-1,1,1,420
4,1,-1,1,0,1,840
4,1,1,-1,0,0,340
4,1,1,-1,1,1,440
4,1,1,1,1,1,860
4,1,-1,1,1,0,540
4,1,1,0,0,0,680
4,1,1,-1,1,1,840
4,1,1,1,1,1,440
4,1,-1,1,0,1,400
4,1,1,0,0,0,900
4,1,1,-1,1,1,660
4,1,1,0,0,0,680
4,1,-1,0,1,0,560
4,1,1,1,1,1,880
4,1,1,1,0,0,240
4,1,1,0,1,1,940
4,1,-1,1,0,1,220
4,1,-1,-1,0,1,640
4,1,1,-1,1,1,760
4,1,1,1,0,0,320
4,1,1,-1,1,1,200
4,1,-1,0,1,0,920
4,1,-1,1,0,1,660
4,1,-1,-1,0,1,380
4,1,-1,-1,0,1,340
4,1,-1,-1,0,1,420
4,1,-1,-1,0,1,540
